timestamp	gaze sample index	pupil_center_left_x	pupil_center_left_y	pupil_center_left_z	pupil_diameter_left	gaze_direction_left_x	gaze_direction_left_y	gaze_direction_left_z	azimuth_left	elevation_left	pupil_center_right_x	pupil_center_right_y	pupil_center_right_z	pupil_diameter_right	gaze_direction_right_x	gaze_direction_right_y	gaze_direction_right_z	azimuth_right	elevation_right	gaze_point_video_x	gaze_point_video_y	gaze_point_3D_x	gaze_point_3D_y	gaze_point_3D_z
2.396142e+00	114	33.75	-11.84	-30.75	2.78	-0.0208	0.1763	0.9841	1.2117	-10.1544	-33.52	-12.62	-30.62	3.08	0.0582	0.1694	0.9838	-3.3874	-9.7527	941.7062	388.0734	15.92	133.60	799.45
2.416235e+00	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.64	-12.35	-31.23	3.17	0.0321	0.1301	0.9910	-1.8580	-7.4761	966.5983	430.1121	-6.50	97.50	805.44
2.436215e+00	116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.456308e+00	117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.476287e+00	118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.70	-12.22	-31.54	3.20	0.0208	0.1099	0.9937	-1.2005	-6.3094	977.1825	449.5789	-16.12	80.56	807.45
2.496380e+00	119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.74	-12.07	-31.85	3.22	0.0073	0.0933	0.9956	-0.4175	-5.3540	989.9216	465.4785	-27.62	66.71	808.73
2.516360e+00	120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.536453e+00	121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.556432e+00	122	33.81	-11.48	-31.30	2.93	0.0004	0.1620	0.9868	-0.0235	-9.3217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	920.8778	397.6470	34.15	125.07	800.59
2.576526e+00	123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.596504e+00	124	33.83	-11.35	-31.52	2.99	0.0076	0.1545	0.9880	-0.4422	-8.8855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.8747	404.6953	40.25	118.87	801.37
2.616598e+00	125	33.80	-11.51	-31.25	2.97	-0.0073	0.1639	0.9865	0.4221	-9.4305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928.2510	395.9502	27.67	126.62	800.35
2.636577e+00	126	33.80	-11.53	-31.24	2.96	-0.0075	0.1630	0.9866	0.4384	-9.3791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928.5113	396.8401	27.44	125.86	800.49
2.656670e+00	127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.676650e+00	128	33.81	-11.50	-31.28	2.97	-0.0052	0.1613	0.9869	0.3039	-9.2828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.2735	398.3936	29.39	124.49	800.69
2.696743e+00	129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.716722e+00	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.736816e+00	131	33.41	-12.50	-29.42	2.82	0.1286	0.2541	0.9586	-7.6406	-14.7224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	796.3473	303.8100	141.82	201.74	778.68
2.756795e+00	132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.776888e+00	133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.796867e+00	134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.816960e+00	135	33.67	-11.95	-30.26	2.86	0.0371	0.2201	0.9748	-2.1808	-12.7151	-33.68	-12.03	-31.82	3.25	0.0380	0.1406	0.9893	-2.2011	-8.0838	923.8010	380.0188	31.69	140.17	797.47
2.836940e+00	136	33.88	-11.66	-30.40	2.85	0.0125	0.2470	0.9689	-0.7390	-14.2976	-33.63	-11.83	-31.76	3.23	0.0483	0.1772	0.9830	-2.8140	-10.2068	928.9859	355.9739	11.77	69.24	341.90
2.857033e+00	137	34.06	-12.22	-29.28	2.78	0.0010	0.3043	0.9526	-0.0629	-17.7189	-33.29	-12.01	-31.03	3.17	0.0582	0.2182	0.9742	-3.4164	-12.6040	929.1000	306.0677	10.80	79.29	307.16
2.877013e+00	138	33.91	-11.88	-29.67	2.80	0.0040	0.2863	0.9581	-0.2367	-16.6350	-33.21	-12.01	-30.85	3.16	0.0646	0.2336	0.9702	-3.8070	-13.5106	926.4650	301.8319	21.59	148.77	566.04
2.897106e+00	139	33.84	-11.79	-29.77	2.78	0.0060	0.2748	0.9615	-0.3548	-15.9490	-33.13	-12.04	-30.72	3.15	0.0639	0.2404	0.9686	-3.7763	-13.9111	926.4798	302.5681	29.93	205.76	785.32
2.917085e+00	140	33.82	-11.69	-29.90	2.77	0.0072	0.2680	0.9634	-0.4254	-15.5465	-33.27	-12.03	-30.87	3.13	0.0670	0.2335	0.9700	-3.9537	-13.5037	924.3842	309.5044	31.20	196.78	774.06
2.937179e+00	141	33.94	-11.26	-30.65	2.85	-0.0222	0.2593	0.9655	1.3146	-15.0302	-33.25	-12.04	-30.84	3.14	0.0702	0.2328	0.9700	-4.1411	-13.4631	936.6189	315.2002	16.45	152.80	616.07
2.957157e+00	142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.08	-30.80	3.12	0.0730	0.2276	0.9710	-4.2978	-13.1568	937.7372	334.4717	15.57	140.28	619.16
2.977251e+00	143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.29	-12.12	-30.75	3.10	0.0758	0.2245	0.9715	-4.4620	-12.9735	934.9422	337.6383	17.46	138.15	619.55
2.997229e+00	144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.29	-12.12	-30.74	3.11	0.0764	0.2246	0.9715	-4.4980	-12.9780	934.3460	337.5525	17.87	138.20	619.51
3.017324e+00	145	33.66	-11.99	-29.31	2.81	0.1198	0.3402	0.9327	-7.3182	-19.8865	-33.23	-12.17	-30.62	3.09	0.0787	0.2303	0.9699	-4.6395	-13.3120	862.1729	272.6817	66.55	178.54	605.86
3.037302e+00	146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.14	-30.67	3.10	0.0768	0.2296	0.9703	-4.5272	-13.2709	934.0000	332.5101	18.11	141.29	617.81
3.057396e+00	147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.13	-30.69	3.11	0.0760	0.2278	0.9707	-4.4769	-13.1694	934.8004	334.2844	17.55	140.14	618.11
3.077375e+00	148	33.53	-12.28	-28.80	2.81	0.1817	0.3761	0.9086	-11.3086	-22.0898	-33.26	-12.13	-30.69	3.11	0.0757	0.2258	0.9712	-4.4568	-13.0491	831.7980	253.7249	86.16	188.92	598.46
3.097469e+00	149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.14	-30.69	3.11	0.0764	0.2231	0.9718	-4.4981	-12.8891	934.3555	339.1547	17.82	136.94	618.83
3.117447e+00	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.15	-30.67	3.11	0.0773	0.2219	0.9720	-4.5493	-12.8209	933.4749	340.3295	18.42	136.16	618.97
3.137541e+00	151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.28	-12.16	-30.66	3.11	0.0777	0.2207	0.9722	-4.5673	-12.7531	933.1478	341.5123	18.63	135.38	619.14
3.157520e+00	152	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.19	-30.62	3.11	0.0782	0.2223	0.9718	-4.6002	-12.8429	932.6218	339.9899	19.00	136.38	618.93
3.177613e+00	153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.17	-30.64	3.11	0.0784	0.2210	0.9721	-4.6133	-12.7693	932.3767	341.2352	19.16	135.55	619.09
3.197592e+00	154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.17	-30.64	3.11	0.0792	0.2206	0.9722	-4.6556	-12.7428	931.6578	341.6613	19.65	135.26	619.11
3.217686e+00	155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.16	-30.65	3.11	0.0795	0.2206	0.9721	-4.6763	-12.7425	931.3121	341.6501	19.88	135.26	619.09
3.237665e+00	156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.16	-30.65	3.11	0.0800	0.2209	0.9720	-4.7047	-12.7639	930.8498	341.2620	20.20	135.50	619.01
3.257758e+00	157	33.40	-12.54	-28.32	2.78	0.2314	0.3864	0.8928	-14.5330	-22.7310	-33.22	-12.26	-30.44	3.07	0.0750	0.2264	0.9711	-4.4169	-13.0850	806.1189	245.9699	102.50	192.39	593.52
3.277737e+00	158	33.29	-12.76	-27.87	2.73	0.2721	0.3845	0.8821	-17.1454	-22.6155	-33.25	-12.19	-30.57	3.09	0.0791	0.2244	0.9713	-4.6562	-12.9680	931.7261	337.8161	19.62	137.79	618.60
3.297830e+00	159	33.25	-12.84	-27.70	2.71	0.2883	0.3850	0.8767	-18.2031	-22.6452	-33.25	-12.17	-30.62	3.10	0.0811	0.2234	0.9713	-4.7728	-12.9090	929.7655	338.7252	20.95	137.15	618.59
3.317810e+00	160	33.23	-12.86	-27.64	2.70	0.2946	0.3856	0.8743	-18.6236	-22.6828	-33.21	-12.26	-30.43	3.08	0.0760	0.2275	0.9708	-4.4760	-13.1511	934.7638	334.8774	17.58	139.80	618.42
3.337903e+00	161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.16	-12.38	-30.20	3.05	0.0705	0.2316	0.9702	-4.1574	-13.3925	940.1039	331.0819	13.97	142.43	618.28
3.357882e+00	162	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.22	-12.23	-30.48	3.08	0.0774	0.2271	0.9708	-4.5612	-13.1280	933.3466	335.1723	18.54	139.57	618.36
3.377976e+00	163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.18	-30.59	3.10	0.0807	0.2237	0.9713	-4.7480	-12.9275	930.1718	338.4536	20.68	137.34	618.60
3.397955e+00	164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.16	-30.63	3.10	0.0824	0.2225	0.9714	-4.8503	-12.8539	928.4405	339.6340	21.85	136.53	618.65
3.418048e+00	165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.16	-30.65	3.10	0.0829	0.2217	0.9716	-4.8753	-12.8103	928.0086	340.3630	22.14	136.04	618.72
3.438027e+00	166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.15	-30.67	3.10	0.0837	0.2209	0.9717	-4.9240	-12.7596	927.1821	341.1954	22.69	135.47	618.79
3.458121e+00	167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.23	-12.16	-30.62	3.11	0.0793	0.2246	0.9712	-4.6703	-12.9798	931.4757	337.5468	19.80	137.96	618.50
3.478100e+00	168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.22	-12.17	-30.60	3.11	0.0771	0.2265	0.9710	-4.5393	-13.0923	933.6950	335.6787	18.30	139.23	618.35
3.498193e+00	169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.21	-12.20	-30.55	3.11	0.0716	0.2295	0.9707	-4.2165	-13.2671	939.1305	332.8568	14.62	141.19	618.21
3.518172e+00	170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.20	-12.22	-30.51	3.12	0.0679	0.2329	0.9701	-4.0024	-13.4675	942.7601	329.5201	12.17	143.44	617.89
3.538266e+00	171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.19	-12.24	-30.48	3.11	0.0640	0.2351	0.9699	-3.7731	-13.5961	946.6225	327.4286	9.56	144.88	617.75
3.558245e+00	172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.19	-12.25	-30.46	3.11	0.0607	0.2364	0.9697	-3.5840	-13.6765	949.7957	326.1472	7.41	145.78	617.69
3.578338e+00	173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.19	-12.26	-30.43	3.11	0.0574	0.2383	0.9695	-3.3876	-13.7838	953.1022	324.3946	5.17	146.98	617.55
3.598317e+00	174	33.58	-12.19	-28.76	2.70	0.1238	0.3273	0.9368	-7.5292	-19.1027	-33.20	-12.25	-30.46	3.11	0.0652	0.2342	0.9700	-3.8466	-13.5420	867.0836	278.0947	63.36	175.40	607.60
3.618411e+00	175	33.69	-11.96	-29.24	2.70	0.0526	0.2971	0.9534	-3.1586	-17.2846	-33.20	-12.27	-30.42	3.10	0.0659	0.2339	0.9700	-3.8847	-13.5277	902.2664	295.3485	39.84	165.35	612.94
3.638390e+00	176	33.74	-11.88	-29.44	2.70	0.0239	0.2832	0.9588	-1.4268	-16.4503	-33.20	-12.24	-30.49	3.12	0.0674	0.2320	0.9704	-3.9709	-13.4137	915.4015	304.3502	28.82	148.85	572.79
3.658483e+00	177	33.75	-11.85	-29.52	2.70	0.0124	0.2766	0.9609	-0.7382	-16.0591	-33.21	-12.23	-30.51	3.12	0.0664	0.2296	0.9710	-3.9095	-13.2761	921.7953	308.3881	27.51	162.70	636.93
3.678462e+00	178	33.76	-11.83	-29.55	2.70	0.0081	0.2744	0.9616	-0.4854	-15.9250	-33.21	-12.23	-30.53	3.11	0.0658	0.2275	0.9716	-3.8750	-13.1483	924.1120	310.7429	25.65	159.82	632.11
3.698556e+00	179	33.76	-11.80	-29.62	2.72	0.0170	0.2842	0.9586	-1.0152	-16.5126	-33.22	-12.23	-30.54	3.11	0.0658	0.2270	0.9717	-3.8749	-13.1190	919.2152	307.1686	23.44	130.70	509.02
3.718535e+00	180	33.76	-11.79	-29.65	2.73	0.0216	0.2882	0.9573	-1.2903	-16.7524	-33.21	-12.22	-30.54	3.12	0.0669	0.2271	0.9716	-3.9417	-13.1276	916.0198	305.7132	22.64	117.91	456.41
3.738629e+00	181	33.76	-11.78	-29.66	2.73	0.0237	0.2901	0.9567	-1.4171	-16.8630	-33.21	-12.22	-30.54	3.12	0.0668	0.2270	0.9716	-3.9313	-13.1218	914.8170	305.2922	21.76	110.54	427.13
3.758607e+00	182	33.94	-11.89	-29.57	2.81	0.0212	0.3143	0.9491	-1.2823	-18.3194	-33.21	-12.23	-30.54	3.12	0.0670	0.2263	0.9717	-3.9436	-13.0817	913.0986	297.9834	13.48	67.92	254.41
3.778701e+00	183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.19	-30.59	3.11	0.0719	0.2269	0.9713	-4.2319	-13.1137	1001.7767	346.4993	-11.81	55.46	259.01
3.798680e+00	184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.18	-30.61	3.12	0.0756	0.2259	0.9712	-4.4531	-13.0540	997.8428	347.4313	-10.69	55.17	258.97
3.818774e+00	185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.18	-30.62	3.11	0.0766	0.2247	0.9714	-4.5088	-12.9869	996.8363	348.6272	-10.41	54.83	259.02
3.838752e+00	186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.18	-30.62	3.11	0.0777	0.2237	0.9716	-4.5734	-12.9263	995.6624	349.7071	-10.08	54.52	259.06
3.858845e+00	187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.24	-12.20	-30.58	3.11	0.0761	0.2245	0.9715	-4.4796	-12.9757	997.3137	348.9683	-10.54	54.75	259.08
3.878824e+00	188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.23	-12.22	-30.54	3.11	0.0746	0.2262	0.9712	-4.3943	-13.0722	998.8602	347.3435	-10.98	55.21	259.05
3.898919e+00	189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.19	-30.60	3.11	0.0782	0.2236	0.9715	-4.6039	-12.9182	995.1128	349.9123	-9.92	54.47	259.08
3.918897e+00	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.17	-30.64	3.13	0.0815	0.2217	0.9717	-4.7918	-12.8100	991.7421	351.6887	-8.96	53.94	259.08
3.938991e+00	191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.26	-12.15	-30.67	3.13	0.0834	0.2207	0.9718	-4.9058	-12.7511	989.7168	352.6454	-8.39	53.66	259.08
3.958970e+00	192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.15	-30.68	3.14	0.0843	0.2184	0.9722	-4.9549	-12.6163	988.8054	355.0900	-8.14	52.97	259.19
3.979063e+00	193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.28	-12.16	-30.69	3.15	0.0846	0.2162	0.9727	-4.9681	-12.4884	988.5075	357.4587	-8.07	52.32	259.33
3.999042e+00	194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.29	-12.16	-30.69	3.16	0.0843	0.2158	0.9728	-4.9525	-12.4601	988.7847	357.9851	-8.15	52.17	259.36
4.019136e+00	195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.25	-12.27	-30.48	3.12	0.0760	0.2236	0.9717	-4.4738	-12.9212	997.4103	350.2811	-10.58	54.40	259.25
4.039115e+00	196	34.04	-12.43	-28.82	2.83	0.0568	0.3883	0.9198	-3.5339	-22.8517	-33.24	-12.32	-30.38	3.11	0.0723	0.2275	0.9711	-4.2563	-13.1488	891.2813	255.1202	19.51	78.82	250.40
4.059208e+00	197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.27	-12.21	-30.58	3.14	0.0789	0.2211	0.9721	-4.6386	-12.7720	995.2966	352.8343	-9.91	53.26	257.32
4.079187e+00	198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.28	-12.18	-30.65	3.16	0.0825	0.2181	0.9724	-4.8493	-12.5970	991.4909	355.7640	-8.85	52.42	257.35
4.099281e+00	199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.29	-12.16	-30.68	3.17	0.0837	0.2165	0.9727	-4.9166	-12.5044	990.2566	357.3682	-8.50	51.96	257.40
4.119260e+00	200	33.65	-12.31	-28.89	2.73	0.0364	0.3135	0.9489	-2.1969	-18.2713	-33.38	-12.41	-30.30	3.09	0.0484	0.2185	0.9746	-2.8451	-12.6196	915.9096	304.0418	12.70	66.42	255.25
4.139353e+00	201	32.87	-12.75	-28.36	2.76	0.1019	0.3656	0.9252	-6.2877	-21.4443	-33.94	-12.38	-30.62	3.13	-0.0134	0.2092	0.9778	0.7832	-12.0730	0.0000	0.0000	0.00	0.00	0.00
4.159332e+00	202	32.66	-12.69	-28.60	2.79	0.0836	0.3827	0.9201	-5.1928	-22.5017	-34.15	-12.58	-30.45	3.21	-0.0602	0.2365	0.9698	3.5501	-13.6781	0.0000	0.0000	0.00	0.00	0.00
4.179425e+00	203	32.51	-12.79	-28.45	2.78	0.1193	0.3678	0.9222	-7.3698	-21.5771	-34.20	-12.68	-30.29	3.20	-0.0718	0.2359	0.9691	4.2355	-13.6429	0.0000	0.0000	0.00	0.00	0.00
4.199405e+00	204	32.48	-12.84	-28.36	2.76	0.1153	0.3670	0.9230	-7.1189	-21.5328	-34.15	-12.82	-30.12	3.13	-0.0936	0.2415	0.9659	5.5347	-13.9776	0.0000	0.0000	0.00	0.00	0.00
4.219498e+00	205	32.71	-12.45	-29.00	2.78	-0.0559	0.3469	0.9363	3.4191	-20.2948	-34.25	-12.76	-30.14	3.21	-0.0871	0.2476	0.9649	5.1558	-14.3366	1040.1635	270.7753	-21.95	75.43	251.96
4.239478e+00	206	32.74	-12.00	-29.72	2.88	-0.0309	0.3057	0.9516	1.8594	-17.8025	-34.37	-12.50	-30.60	3.24	-0.0596	0.2185	0.9740	3.5009	-12.6203	1011.4145	308.7109	-14.21	65.38	255.00
4.259570e+00	207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-34.28	-12.39	-30.70	3.11	-0.0373	0.2025	0.9786	2.1831	-11.6834	1118.8389	375.7260	-45.33	47.59	259.12
4.279549e+00	208	32.89	-11.84	-29.93	2.80	-0.0595	0.2660	0.9621	3.5402	-15.4286	-34.17	-12.27	-30.81	3.09	-0.0183	0.2036	0.9789	1.0726	-11.7468	1000.9986	331.4036	-18.87	97.86	423.81
4.299643e+00	209	33.04	-11.46	-30.55	2.85	-0.0731	0.2470	0.9663	4.3266	-14.2976	-34.17	-12.21	-30.88	3.08	-0.0094	0.1994	0.9799	0.5492	-11.5019	1001.8045	339.8824	-27.55	134.01	605.03
4.319622e+00	210	33.10	-11.33	-30.79	2.85	-0.0803	0.2355	0.9685	4.7418	-13.6223	-34.16	-12.21	-30.86	3.09	-0.0107	0.2000	0.9797	0.6239	-11.5343	1005.4588	344.3768	-34.50	150.58	695.38
4.339716e+00	211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-34.15	-12.24	-30.78	3.09	-0.0144	0.2031	0.9790	0.8443	-11.7205	1018.6378	360.2702	-44.88	138.91	697.72
4.359695e+00	212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-34.10	-12.36	-30.56	3.10	-0.0197	0.2237	0.9745	1.1603	-12.9242	1024.2311	339.8950	-48.79	154.07	694.53
4.379788e+00	213	33.08	-11.48	-30.53	2.81	-0.0789	0.2346	0.9689	4.6581	-13.5704	-34.09	-12.41	-30.47	3.10	-0.0219	0.2315	0.9726	1.2914	-13.3854	1009.5293	327.0349	-59.49	260.44	1103.94
4.399767e+00	214	33.07	-11.57	-30.35	2.78	-0.0771	0.2374	0.9683	4.5497	-13.7349	-34.08	-12.42	-30.43	3.11	-0.0227	0.2349	0.9718	1.3360	-13.5849	1008.9586	323.8267	-61.70	277.65	1159.37
4.419861e+00	215	33.09	-11.48	-30.51	2.80	-0.0825	0.2346	0.9686	4.8699	-13.5662	-34.07	-12.46	-30.36	3.10	-0.0206	0.2391	0.9708	1.2169	-13.8352	1010.8587	323.5851	-56.18	243.54	1015.65
4.439840e+00	216	33.10	-11.45	-30.55	2.80	-0.0852	0.2324	0.9689	5.0280	-13.4408	-34.07	-12.44	-30.40	3.09	-0.0178	0.2339	0.9721	1.0475	-13.5279	1010.8843	327.5964	-51.70	219.64	933.38
4.459933e+00	217	33.14	-11.36	-30.72	2.82	-0.0833	0.2324	0.9690	4.9127	-13.4410	-34.07	-12.44	-30.40	3.09	-0.0159	0.2326	0.9724	0.9350	-13.4500	1008.9883	328.1857	-49.81	219.25	934.46
4.479912e+00	218	33.15	-11.32	-30.80	2.83	-0.0843	0.2333	0.9688	4.9711	-13.4902	-34.06	-12.45	-30.38	3.09	-0.0152	0.2330	0.9724	0.8972	-13.4731	1009.2111	327.6471	-48.80	214.39	911.39
4.500005e+00	219	33.16	-11.32	-30.81	2.82	-0.0838	0.2311	0.9693	4.9409	-13.3644	-34.09	-12.38	-30.49	3.10	-0.0154	0.2279	0.9736	0.9085	-13.1743	1008.9973	331.2031	-48.98	212.33	918.14
4.519984e+00	220	33.17	-11.32	-30.81	2.82	-0.0829	0.2311	0.9694	4.8860	-13.3627	-34.09	-12.37	-30.52	3.10	-0.0147	0.2269	0.9738	0.8642	-13.1147	1008.1691	331.7126	-48.19	211.99	918.96
4.540078e+00	221	33.17	-11.32	-30.82	2.81	-0.0825	0.2310	0.9694	4.8622	-13.3575	-34.09	-12.36	-30.53	3.10	-0.0135	0.2268	0.9739	0.7915	-13.1068	1007.3987	331.8679	-46.83	209.22	907.69
4.560057e+00	222	33.17	-11.31	-30.83	2.81	-0.0821	0.2305	0.9696	4.8407	-13.3256	-34.09	-12.35	-30.54	3.10	-0.0121	0.2256	0.9742	0.7128	-13.0364	1006.5940	332.8042	-45.32	205.02	893.55
4.580151e+00	223	33.17	-11.31	-30.83	2.81	-0.0822	0.2309	0.9695	4.8435	-13.3493	-34.09	-12.35	-30.56	3.10	-0.0104	0.2238	0.9746	0.6113	-12.9322	1005.8315	333.6228	-43.19	197.81	865.61
4.600130e+00	224	33.17	-11.31	-30.84	2.81	-0.0820	0.2308	0.9695	4.8341	-13.3440	-34.09	-12.33	-30.59	3.10	-0.0085	0.2214	0.9751	0.4994	-12.7914	1004.8768	335.0118	-40.94	190.19	837.99
4.620223e+00	225	33.18	-11.30	-30.86	2.81	-0.0814	0.2309	0.9696	4.7970	-13.3488	-34.09	-12.33	-30.59	3.10	-0.0076	0.2204	0.9754	0.4476	-12.7349	1004.1519	335.4776	-39.97	188.28	831.54
4.640202e+00	226	33.18	-11.28	-30.89	2.82	-0.0807	0.2313	0.9695	4.7592	-13.3753	-34.07	-12.40	-30.46	3.09	-0.0084	0.2264	0.9740	0.4930	-13.0854	1004.1812	332.1100	-41.50	198.81	863.73
4.660296e+00	227	33.18	-11.27	-30.90	2.82	-0.0809	0.2316	0.9694	4.7721	-13.3920	-34.08	-12.35	-30.55	3.09	-0.0075	0.2227	0.9749	0.4430	-12.8687	1003.9049	333.9088	-40.16	191.80	840.58
4.680275e+00	228	33.18	-11.26	-30.90	2.83	-0.0815	0.2320	0.9693	4.8064	-13.4136	-34.06	-12.41	-30.44	3.08	-0.0081	0.2273	0.9738	0.4746	-13.1357	1004.4557	331.4168	-41.12	196.45	850.59
4.700368e+00	229	33.18	-11.27	-30.90	2.82	-0.0813	0.2310	0.9696	4.7922	-13.3549	-34.05	-12.43	-30.39	3.07	-0.0083	0.2296	0.9733	0.4872	-13.2719	1004.4331	330.7193	-41.58	199.44	860.64
4.720347e+00	230	33.18	-11.26	-30.90	2.82	-0.0810	0.2312	0.9695	4.7765	-13.3677	-34.04	-12.45	-30.36	3.07	-0.0083	0.2310	0.9729	0.4875	-13.3548	1004.3067	329.8867	-41.65	201.18	864.70
