timestamp	magnetometer_x	magnetometer_y	magnetometer_z
1.372863e+02	-5.680e+01	2.217e+02	2.992e+02
1.373880e+02	-5.608e+01	2.219e+02	2.991e+02
1.374895e+02	-5.599e+01	2.217e+02	2.989e+02
1.375909e+02	-5.588e+01	2.214e+02	2.991e+02
1.376925e+02	-5.628e+01	2.216e+02	2.991e+02
1.377941e+02	-5.639e+01	2.218e+02	2.992e+02
1.378957e+02	-5.606e+01	2.217e+02	2.995e+02
1.379972e+02	-5.662e+01	2.217e+02	2.987e+02
1.381067e+02	-5.635e+01	2.216e+02	2.993e+02
1.382005e+02	-5.582e+01	2.219e+02	2.989e+02
1.383018e+02	-5.685e+01	2.220e+02	2.993e+02
1.384033e+02	-5.603e+01	2.216e+02	2.989e+02
1.385049e+02	-5.647e+01	2.214e+02	2.989e+02
1.386065e+02	-5.541e+01	2.216e+02	2.985e+02
1.387080e+02	-5.610e+01	2.220e+02	2.988e+02
1.388097e+02	-5.460e+01	2.222e+02	2.992e+02
1.389112e+02	-5.635e+01	2.219e+02	2.994e+02
1.390205e+02	-5.408e+01	2.212e+02	2.996e+02
1.391143e+02	-5.635e+01	2.217e+02	2.993e+02
1.392158e+02	-5.374e+01	2.208e+02	2.989e+02
1.393174e+02	-5.613e+01	2.213e+02	2.992e+02
1.394190e+02	-5.375e+01	2.214e+02	2.980e+02
1.395205e+02	-5.632e+01	2.219e+02	2.992e+02
1.396221e+02	-5.404e+01	2.208e+02	2.975e+02
1.397237e+02	-5.660e+01	2.216e+02	2.989e+02
1.398252e+02	-5.370e+01	2.213e+02	2.964e+02
1.399268e+02	-5.656e+01	2.218e+02	2.991e+02
1.400283e+02	-5.402e+01	2.211e+02	2.970e+02
1.401299e+02	-5.670e+01	2.220e+02	2.992e+02
1.402315e+02	-5.387e+01	2.207e+02	2.968e+02
1.403330e+02	-5.646e+01	2.219e+02	2.992e+02
1.404346e+02	-5.382e+01	2.209e+02	2.961e+02
1.405439e+02	-5.667e+01	2.223e+02	2.987e+02
1.406455e+02	-5.358e+01	2.212e+02	2.960e+02
1.407471e+02	-5.668e+01	2.222e+02	2.987e+02
1.408486e+02	-5.403e+01	2.214e+02	2.964e+02
1.409502e+02	-5.637e+01	2.222e+02	2.989e+02
1.410517e+02	-5.368e+01	2.209e+02	2.962e+02
1.411533e+02	-5.686e+01	2.221e+02	2.986e+02
1.412563e+02	-5.370e+01	2.211e+02	2.963e+02
1.413564e+02	-5.634e+01	2.222e+02	2.987e+02
1.414580e+02	-5.375e+01	2.210e+02	2.958e+02
1.415595e+02	-5.676e+01	2.219e+02	2.986e+02
1.416611e+02	-5.413e+01	2.213e+02	2.961e+02
1.417626e+02	-5.662e+01	2.219e+02	2.987e+02
1.418645e+02	-5.653e+01	2.218e+02	2.983e+02
1.419657e+02	-5.606e+01	2.213e+02	2.961e+02
1.420673e+02	-5.692e+01	2.218e+02	2.985e+02
1.421690e+02	-5.674e+01	2.220e+02	2.956e+02
1.422704e+02	-5.649e+01	2.217e+02	2.981e+02
1.423722e+02	-5.609e+01	2.218e+02	2.958e+02
1.424735e+02	-5.645e+01	2.218e+02	2.983e+02
1.425751e+02	-5.664e+01	2.220e+02	2.972e+02
1.426767e+02	-5.674e+01	2.220e+02	2.982e+02
1.427783e+02	-5.675e+01	2.220e+02	2.980e+02
1.428798e+02	-5.649e+01	2.215e+02	2.988e+02
1.429816e+02	-5.641e+01	2.223e+02	2.985e+02
1.430829e+02	-5.660e+01	2.220e+02	2.985e+02
1.431844e+02	-5.623e+01	2.217e+02	2.983e+02
1.432860e+02	-5.659e+01	2.216e+02	2.992e+02
1.433875e+02	-5.643e+01	2.216e+02	2.988e+02
1.434891e+02	-5.641e+01	2.216e+02	2.987e+02
1.435907e+02	-5.607e+01	2.221e+02	2.989e+02
1.436923e+02	-5.669e+01	2.219e+02	2.978e+02
1.437938e+02	-5.654e+01	2.216e+02	2.984e+02
1.438954e+02	-5.670e+01	2.218e+02	2.983e+02
1.439969e+02	-5.615e+01	2.218e+02	2.984e+02
1.440985e+02	-5.665e+01	2.220e+02	2.983e+02
1.442000e+02	-5.653e+01	2.219e+02	2.982e+02
1.443016e+02	-5.697e+01	2.218e+02	2.991e+02
1.444033e+02	-5.649e+01	2.217e+02	2.989e+02
1.445047e+02	-5.653e+01	2.220e+02	2.989e+02
1.446063e+02	-5.671e+01	2.216e+02	2.987e+02
1.447079e+02	-5.679e+01	2.218e+02	2.987e+02
1.448095e+02	-5.724e+01	2.219e+02	2.980e+02
1.449110e+02	-5.743e+01	2.220e+02	2.986e+02
1.450126e+02	-5.679e+01	2.217e+02	2.986e+02
1.451143e+02	-5.759e+01	2.219e+02	2.983e+02
1.452157e+02	-5.663e+01	2.219e+02	2.985e+02
1.453172e+02	-5.675e+01	2.218e+02	2.987e+02
1.454188e+02	-5.686e+01	2.216e+02	2.982e+02
1.455203e+02	-5.682e+01	2.218e+02	2.982e+02
1.456219e+02	-5.698e+01	2.220e+02	2.980e+02
1.457235e+02	-5.712e+01	2.217e+02	2.985e+02
1.458251e+02	-5.778e+01	2.223e+02	2.976e+02
1.459266e+02	-5.706e+01	2.216e+02	2.982e+02
1.460282e+02	-5.704e+01	2.223e+02	2.980e+02
1.461297e+02	-5.662e+01	2.220e+02	2.980e+02
1.462313e+02	-5.634e+01	2.215e+02	2.984e+02
1.463329e+02	-5.518e+01	2.218e+02	2.981e+02
1.464345e+02	-5.679e+01	2.223e+02	2.990e+02
1.465361e+02	-5.400e+01	2.220e+02	2.986e+02
1.466377e+02	-5.654e+01	2.216e+02	2.977e+02
1.467392e+02	-5.444e+01	2.209e+02	2.986e+02
1.468408e+02	-5.652e+01	2.215e+02	2.987e+02
1.469423e+02	-5.444e+01	2.215e+02	2.974e+02
1.470438e+02	-5.742e+01	2.224e+02	2.982e+02
1.471454e+02	-5.443e+01	2.213e+02	2.965e+02
1.472470e+02	-5.734e+01	2.220e+02	2.989e+02
1.473486e+02	-5.451e+01	2.212e+02	2.960e+02
1.474501e+02	-5.690e+01	2.219e+02	2.981e+02
1.475518e+02	-5.410e+01	2.212e+02	2.960e+02
1.476533e+02	-5.681e+01	2.219e+02	2.993e+02
1.477548e+02	-5.416e+01	2.213e+02	2.962e+02
1.478564e+02	-5.658e+01	2.218e+02	2.990e+02
1.479579e+02	-5.715e+01	2.220e+02	2.985e+02
1.480594e+02	-5.487e+01	2.212e+02	2.960e+02
1.481610e+02	-5.685e+01	2.217e+02	2.991e+02
1.482625e+02	-5.403e+01	2.207e+02	2.969e+02
1.483641e+02	-5.667e+01	2.218e+02	2.987e+02
1.484657e+02	-5.433e+01	2.210e+02	2.965e+02
1.485672e+02	-5.662e+01	2.215e+02	2.990e+02
1.486688e+02	-5.497e+01	2.209e+02	2.961e+02
1.487704e+02	-5.684e+01	2.216e+02	2.991e+02
1.488719e+02	-5.429e+01	2.212e+02	2.968e+02
1.489735e+02	-5.701e+01	2.223e+02	2.988e+02
1.490750e+02	-5.560e+01	2.210e+02	2.965e+02
1.491766e+02	-5.678e+01	2.219e+02	2.990e+02
1.492782e+02	-5.629e+01	2.208e+02	2.963e+02
1.493797e+02	-5.628e+01	2.215e+02	2.990e+02
1.494813e+02	-5.652e+01	2.214e+02	2.970e+02
1.495830e+02	-5.715e+01	2.216e+02	2.981e+02
1.496844e+02	-5.640e+01	2.215e+02	2.962e+02
1.497860e+02	-5.709e+01	2.221e+02	2.978e+02
1.498874e+02	-5.698e+01	2.217e+02	2.964e+02
1.499890e+02	-5.730e+01	2.221e+02	2.971e+02
1.500906e+02	-5.873e+01	2.211e+02	2.947e+02
1.501922e+02	-5.938e+01	2.212e+02	2.934e+02
1.502938e+02	-5.867e+01	2.215e+02	2.918e+02
1.503953e+02	-5.886e+01	2.209e+02	2.906e+02
1.504970e+02	-5.877e+01	2.215e+02	2.894e+02
1.505984e+02	-5.834e+01	2.210e+02	2.885e+02
1.507000e+02	-5.794e+01	2.212e+02	2.873e+02
1.508015e+02	-5.797e+01	2.214e+02	2.873e+02
1.509032e+02	-5.717e+01	2.217e+02	2.867e+02
1.510046e+02	-5.693e+01	2.213e+02	2.865e+02
1.511064e+02	-5.774e+01	2.216e+02	2.870e+02
1.512078e+02	-5.787e+01	2.216e+02	2.864e+02
1.513094e+02	-5.769e+01	2.218e+02	2.869e+02
1.514110e+02	-5.806e+01	2.216e+02	2.868e+02
1.515125e+02	-5.786e+01	2.216e+02	2.863e+02
1.516141e+02	-5.831e+01	2.218e+02	2.861e+02
1.517157e+02	-5.763e+01	2.218e+02	2.869e+02
1.518173e+02	-5.739e+01	2.220e+02	2.862e+02
1.519188e+02	-5.753e+01	2.214e+02	2.871e+02
1.520204e+02	-5.769e+01	2.213e+02	2.872e+02
1.521235e+02	-5.785e+01	2.214e+02	2.870e+02
1.522236e+02	-5.757e+01	2.216e+02	2.865e+02
1.523250e+02	-5.781e+01	2.217e+02	2.870e+02
1.524345e+02	-5.759e+01	2.213e+02	2.869e+02
1.525282e+02	-5.781e+01	2.221e+02	2.869e+02
1.526297e+02	-5.731e+01	2.218e+02	2.872e+02
1.527313e+02	-5.769e+01	2.217e+02	2.870e+02
1.528329e+02	-5.767e+01	2.214e+02	2.867e+02
