timestamp	gyroscopy_x	gyroscopy_y	gyroscopy_z
7.772455e+01	1.496e-01	6.706e+00	-2.764e+00
7.773300e+01	-1.644e-01	6.632e+00	-2.480e+00
7.774145e+01	-2.616e-01	6.542e+00	-2.136e+00
7.774990e+01	-5.831e-01	6.474e+00	-1.784e+00
7.775835e+01	-6.878e-01	6.273e+00	-1.777e+00
7.776680e+01	-5.756e-01	6.063e+00	-2.008e+00
7.777525e+01	-6.055e-01	5.779e+00	-2.038e+00
7.778370e+01	-9.046e-01	5.802e+00	-1.949e+00
7.779216e+01	-1.159e+00	5.876e+00	-1.896e+00
7.780061e+01	-1.271e+00	5.869e+00	-1.964e+00
7.780906e+01	-1.518e+00	5.914e+00	-2.061e+00
7.781751e+01	-1.510e+00	6.071e+00	-2.008e+00
7.782596e+01	-1.720e+00	6.258e+00	-1.904e+00
7.783441e+01	-1.735e+00	6.347e+00	-2.083e+00
7.784255e+01	-1.645e+00	6.377e+00	-2.136e+00
7.785068e+01	-1.488e+00	6.467e+00	-2.016e+00
7.785882e+01	-1.331e+00	6.766e+00	-1.956e+00
7.786696e+01	-1.667e+00	6.863e+00	-1.769e+00
7.787510e+01	-1.316e+00	7.103e+00	-1.679e+00
7.788323e+01	-1.391e+00	7.349e+00	-1.470e+00
7.789137e+01	-1.226e+00	7.334e+00	-1.373e+00
7.789951e+01	-9.420e-01	7.334e+00	-1.306e+00
7.790765e+01	-9.046e-01	7.461e+00	-1.216e+00
7.791578e+01	-8.149e-01	7.491e+00	-1.164e+00
7.792392e+01	-8.597e-01	7.611e+00	-1.089e+00
7.793206e+01	-5.906e-01	7.716e+00	-1.201e+00
7.794019e+01	-4.635e-01	7.663e+00	-1.261e+00
7.794833e+01	-3.588e-01	7.641e+00	-1.291e+00
7.795647e+01	-3.513e-01	7.753e+00	-1.343e+00
7.796461e+01	-4.560e-01	7.865e+00	-1.336e+00
7.797274e+01	-3.289e-01	7.880e+00	-1.395e+00
7.798088e+01	-4.111e-01	7.768e+00	-1.470e+00
7.798902e+01	-7.466e-02	7.686e+00	-1.747e+00
7.799715e+01	-1.868e-01	7.618e+00	-1.814e+00
7.800529e+01	-6.718e-02	7.342e+00	-1.866e+00
7.801343e+01	-5.971e-02	7.185e+00	-2.046e+00
7.802157e+01	-1.943e-01	7.058e+00	-2.203e+00
7.802970e+01	-3.887e-01	6.856e+00	-2.180e+00
7.803784e+01	-3.289e-01	6.878e+00	-2.248e+00
7.804629e+01	-4.186e-01	6.751e+00	-2.218e+00
7.805474e+01	-4.186e-01	6.549e+00	-2.121e+00
7.806319e+01	-5.083e-01	6.557e+00	-1.994e+00
7.807164e+01	-3.962e-01	6.527e+00	-2.001e+00
7.808009e+01	-4.336e-01	6.460e+00	-2.023e+00
7.808854e+01	-8.962e-02	6.557e+00	-2.151e+00
7.809699e+01	-1.120e-01	6.706e+00	-2.083e+00
7.810544e+01	-1.270e-01	6.736e+00	-2.023e+00
7.811389e+01	-1.943e-01	6.833e+00	-1.941e+00
7.812234e+01	-1.644e-01	7.125e+00	-1.949e+00
7.813079e+01	-1.270e-01	7.394e+00	-2.001e+00
7.813923e+01	1.075e-04	7.439e+00	-1.994e+00
7.814768e+01	6.740e-02	7.544e+00	-1.919e+00
7.815613e+01	7.584e-03	7.611e+00	-1.844e+00
7.816458e+01	1.870e-01	7.738e+00	-1.814e+00
7.817303e+01	4.039e-01	7.671e+00	-1.829e+00
7.818148e+01	4.263e-01	7.708e+00	-1.822e+00
7.818993e+01	5.758e-01	7.761e+00	-1.784e+00
7.819838e+01	4.263e-01	7.820e+00	-1.635e+00
7.820683e+01	7.403e-01	7.731e+00	-1.717e+00
7.821528e+01	6.282e-01	7.731e+00	-1.769e+00
7.822373e+01	4.188e-01	7.529e+00	-1.732e+00
7.823218e+01	3.440e-01	7.349e+00	-1.807e+00
7.824063e+01	3.366e-01	7.155e+00	-1.792e+00
7.824877e+01	4.039e-01	7.185e+00	-1.851e+00
7.825690e+01	2.842e-01	7.125e+00	-1.717e+00
7.826504e+01	3.002e-02	7.065e+00	-1.635e+00
7.827317e+01	-6.718e-02	6.998e+00	-1.724e+00
7.828131e+01	-2.232e-02	6.946e+00	-1.739e+00
7.828945e+01	-1.868e-01	6.946e+00	-1.679e+00
7.829758e+01	-2.990e-01	6.916e+00	-1.784e+00
7.830572e+01	-4.261e-01	6.975e+00	-1.829e+00
7.831378e+01	-4.111e-01	7.013e+00	-2.046e+00
7.832192e+01	-4.784e-01	7.073e+00	-2.121e+00
7.833006e+01	-3.812e-01	7.088e+00	-2.263e+00
7.833819e+01	-3.289e-01	7.050e+00	-2.390e+00
7.834633e+01	-4.635e-01	7.230e+00	-2.337e+00
7.835447e+01	-3.812e-01	7.342e+00	-2.270e+00
7.836260e+01	-3.064e-01	7.424e+00	-2.106e+00
7.837074e+01	-3.962e-01	7.334e+00	-1.799e+00
7.837887e+01	-2.915e-01	7.289e+00	-1.889e+00
7.838701e+01	-3.364e-01	7.170e+00	-2.136e+00
7.839514e+01	-3.438e-01	6.975e+00	-2.435e+00
7.840328e+01	-1.943e-01	7.028e+00	-2.674e+00
7.841142e+01	-1.195e-01	7.065e+00	-2.674e+00
7.841955e+01	-1.345e-01	7.327e+00	-2.547e+00
7.842769e+01	2.020e-01	7.604e+00	-2.285e+00
7.843582e+01	1.075e-04	7.873e+00	-1.979e+00
7.844396e+01	-6.718e-02	7.947e+00	-1.739e+00
7.845256e+01	-1.644e-01	8.119e+00	-1.582e+00
7.846116e+01	-9.709e-02	7.962e+00	-1.530e+00
7.846975e+01	1.075e-04	7.678e+00	-1.709e+00
7.847835e+01	-1.120e-01	7.559e+00	-1.792e+00
7.848695e+01	-8.962e-02	7.417e+00	-1.799e+00
7.849555e+01	1.945e-01	7.215e+00	-1.859e+00
7.850414e+01	3.814e-01	7.095e+00	-1.896e+00
7.851274e+01	6.057e-01	7.095e+00	-2.061e+00
7.852134e+01	6.880e-01	7.073e+00	-2.061e+00
7.852993e+01	9.048e-01	6.960e+00	-2.023e+00
7.853853e+01	6.506e-01	6.863e+00	-2.083e+00
7.854713e+01	4.861e-01	6.646e+00	-2.165e+00
7.855573e+01	7.403e-01	6.452e+00	-2.285e+00
7.856432e+01	6.506e-01	6.347e+00	-2.345e+00
7.857292e+01	4.412e-01	6.332e+00	-2.397e+00
7.858152e+01	3.889e-01	6.355e+00	-2.502e+00
7.859012e+01	4.039e-01	6.303e+00	-2.367e+00
7.859871e+01	2.768e-01	6.587e+00	-2.151e+00
7.860731e+01	1.048e-01	6.863e+00	-2.083e+00
7.861591e+01	2.468e-01	7.140e+00	-2.023e+00
7.862451e+01	4.113e-01	7.409e+00	-2.046e+00
7.863310e+01	3.366e-01	7.731e+00	-1.994e+00
7.864170e+01	3.515e-01	8.022e+00	-1.896e+00
7.865030e+01	5.160e-01	8.179e+00	-1.941e+00
7.865890e+01	4.637e-01	8.351e+00	-1.949e+00
7.866686e+01	6.581e-01	8.247e+00	-2.180e+00
7.867482e+01	4.786e-01	8.284e+00	-2.195e+00
7.868278e+01	3.515e-01	8.321e+00	-2.031e+00
7.869074e+01	3.964e-01	8.247e+00	-1.792e+00
7.869870e+01	3.665e-01	8.239e+00	-1.493e+00
7.870666e+01	4.712e-01	8.314e+00	-1.276e+00
7.871462e+01	3.216e-01	8.344e+00	-1.126e+00
7.872258e+01	2.693e-01	8.127e+00	-1.171e+00
7.873054e+01	1.197e-01	8.015e+00	-1.141e+00
7.873850e+01	8.235e-02	8.000e+00	-1.141e+00
7.874646e+01	1.571e-01	7.858e+00	-1.186e+00
7.875442e+01	5.992e-02	7.798e+00	-1.343e+00
7.876238e+01	2.992e-01	7.925e+00	-1.485e+00
7.877034e+01	3.440e-01	8.075e+00	-1.515e+00
7.877830e+01	4.188e-01	8.306e+00	-1.545e+00
7.878626e+01	5.085e-01	8.404e+00	-1.687e+00
7.879422e+01	7.328e-01	8.486e+00	-1.784e+00
7.880218e+01	6.356e-01	8.441e+00	-1.709e+00
7.881014e+01	6.581e-01	8.433e+00	-1.522e+00
7.881810e+01	5.235e-01	8.546e+00	-1.380e+00
7.882606e+01	4.936e-01	8.658e+00	-1.313e+00
7.883402e+01	4.412e-01	8.628e+00	-1.201e+00
7.884198e+01	7.179e-01	8.568e+00	-1.186e+00
7.884994e+01	6.282e-01	8.590e+00	-1.149e+00
7.885810e+01	6.282e-01	8.762e+00	-1.141e+00
7.886626e+01	6.656e-01	8.822e+00	-1.081e+00
7.887443e+01	8.375e-01	8.860e+00	-1.193e+00
7.888259e+01	1.017e+00	8.740e+00	-1.246e+00
7.889076e+01	1.286e+00	8.740e+00	-1.291e+00
7.889892e+01	1.174e+00	8.987e+00	-1.283e+00
7.890708e+01	1.301e+00	9.009e+00	-1.201e+00
7.891525e+01	1.152e+00	8.979e+00	-9.916e-01
7.892341e+01	1.099e+00	8.904e+00	-9.393e-01
7.893158e+01	1.054e+00	8.583e+00	-1.022e+00
7.893974e+01	1.152e+00	8.329e+00	-1.156e+00
7.894791e+01	1.159e+00	8.157e+00	-1.238e+00
7.895607e+01	1.159e+00	7.970e+00	-1.418e+00
7.896423e+01	1.114e+00	7.746e+00	-1.582e+00
7.897240e+01	1.174e+00	7.581e+00	-1.545e+00
7.898056e+01	1.062e+00	7.446e+00	-1.440e+00
7.898873e+01	8.226e-01	7.461e+00	-1.433e+00
7.899689e+01	9.198e-01	7.379e+00	-1.500e+00
7.900505e+01	6.356e-01	7.394e+00	-1.597e+00
7.901322e+01	7.403e-01	7.357e+00	-1.650e+00
7.902138e+01	7.029e-01	7.446e+00	-1.724e+00
7.902954e+01	5.085e-01	7.596e+00	-1.777e+00
7.903771e+01	2.468e-01	7.663e+00	-1.754e+00
7.904587e+01	1.272e-01	7.678e+00	-1.724e+00
7.905404e+01	1.646e-01	7.873e+00	-1.889e+00
7.906215e+01	2.618e-01	7.955e+00	-1.941e+00
7.907026e+01	2.618e-01	8.007e+00	-1.986e+00
7.907837e+01	3.814e-01	8.104e+00	-2.053e+00
7.908647e+01	3.366e-01	8.075e+00	-2.001e+00
7.909458e+01	1.422e-01	8.142e+00	-1.837e+00
7.910269e+01	3.590e-01	8.090e+00	-1.866e+00
7.911080e+01	2.394e-01	8.052e+00	-1.859e+00
7.911891e+01	1.272e-01	8.045e+00	-1.837e+00
7.912702e+01	1.197e-01	8.007e+00	-1.784e+00
7.913513e+01	3.749e-02	7.962e+00	-1.709e+00
7.914324e+01	1.123e-01	7.738e+00	-1.672e+00
7.915135e+01	1.945e-01	7.626e+00	-1.739e+00
7.915946e+01	3.665e-01	7.506e+00	-1.859e+00
7.916756e+01	2.917e-01	7.461e+00	-1.859e+00
7.917567e+01	4.039e-01	7.409e+00	-1.904e+00
7.918378e+01	5.011e-01	7.260e+00	-1.822e+00
7.919189e+01	4.412e-01	7.394e+00	-1.732e+00
7.920000e+01	2.992e-01	7.364e+00	-1.732e+00
7.920811e+01	1.422e-01	7.319e+00	-1.769e+00
7.921622e+01	2.319e-01	7.282e+00	-1.904e+00
7.922433e+01	2.020e-01	7.304e+00	-1.792e+00
7.923244e+01	2.394e-01	7.289e+00	-1.739e+00
7.924055e+01	4.039e-01	7.334e+00	-1.777e+00
7.924866e+01	2.693e-01	7.327e+00	-1.732e+00
7.925677e+01	2.095e-01	7.379e+00	-1.799e+00
7.926521e+01	2.618e-01	7.446e+00	-1.896e+00
7.927366e+01	4.113e-01	7.402e+00	-2.008e+00
7.928211e+01	1.870e-01	7.514e+00	-1.837e+00
7.929055e+01	1.347e-01	7.559e+00	-1.844e+00
7.929900e+01	9.731e-02	7.536e+00	-1.866e+00
7.930745e+01	2.618e-01	7.551e+00	-1.926e+00
7.931589e+01	1.197e-01	7.656e+00	-1.971e+00
7.932434e+01	-7.369e-03	7.663e+00	-1.941e+00
7.933279e+01	7.584e-03	7.521e+00	-1.956e+00
7.934124e+01	-3.289e-01	7.469e+00	-1.642e+00
7.934968e+01	-1.644e-01	7.521e+00	-1.500e+00
7.935813e+01	-1.868e-01	7.402e+00	-1.478e+00
7.936648e+01	-1.485e-02	7.192e+00	-1.777e+00
7.937493e+01	2.169e-01	7.035e+00	-2.106e+00
7.938337e+01	7.488e-02	6.960e+00	-2.188e+00
7.939182e+01	2.319e-01	6.818e+00	-2.218e+00
7.940027e+01	5.011e-01	6.878e+00	-2.427e+00
7.940871e+01	2.618e-01	6.893e+00	-2.173e+00
7.941716e+01	2.842e-01	7.260e+00	-1.679e+00
7.942561e+01	2.394e-01	7.731e+00	-1.238e+00
7.943406e+01	1.571e-01	8.060e+00	-8.196e-01
7.944250e+01	1.422e-01	8.224e+00	-7.972e-01
7.945095e+01	2.095e-01	8.067e+00	-1.059e+00
7.945940e+01	9.731e-02	8.134e+00	-1.231e+00
7.946752e+01	1.197e-01	8.247e+00	-1.208e+00
7.947565e+01	3.814e-01	8.276e+00	-1.298e+00
7.948378e+01	5.160e-01	8.239e+00	-1.455e+00
7.949191e+01	5.534e-01	8.224e+00	-1.635e+00
7.950004e+01	5.310e-01	8.119e+00	-1.627e+00
7.950817e+01	4.786e-01	7.925e+00	-1.567e+00
7.951630e+01	6.581e-01	7.641e+00	-1.597e+00
7.952443e+01	5.160e-01	7.417e+00	-1.567e+00
7.953255e+01	2.095e-01	7.237e+00	-1.537e+00
7.954068e+01	1.796e-01	6.931e+00	-1.605e+00
7.954881e+01	-3.728e-02	6.736e+00	-1.545e+00
7.955694e+01	1.496e-01	6.789e+00	-1.694e+00
7.956507e+01	1.646e-01	6.714e+00	-1.620e+00
7.957320e+01	1.721e-01	6.938e+00	-1.478e+00
7.958133e+01	2.992e-01	7.200e+00	-1.455e+00
7.958946e+01	2.394e-01	7.379e+00	-1.470e+00
7.959758e+01	2.917e-01	7.723e+00	-1.478e+00
7.960571e+01	1.945e-01	8.007e+00	-1.478e+00
7.961384e+01	2.468e-01	8.119e+00	-1.635e+00
7.962197e+01	2.319e-01	8.179e+00	-1.552e+00
7.963010e+01	2.618e-01	8.239e+00	-1.620e+00
7.963823e+01	1.496e-01	8.269e+00	-1.627e+00
7.964635e+01	3.291e-01	8.149e+00	-1.814e+00
7.965448e+01	2.693e-01	8.082e+00	-2.008e+00
7.966261e+01	2.244e-01	8.097e+00	-1.956e+00
7.967107e+01	1.123e-01	7.992e+00	-1.724e+00
7.967952e+01	8.235e-02	7.813e+00	-1.388e+00
7.968798e+01	1.796e-01	7.843e+00	-1.231e+00
7.969644e+01	-6.718e-02	7.850e+00	-1.074e+00
7.970489e+01	-1.195e-01	7.731e+00	-1.171e+00
7.971335e+01	3.749e-02	7.633e+00	-1.388e+00
7.972180e+01	4.497e-02	7.476e+00	-1.508e+00
7.973026e+01	-2.232e-02	7.304e+00	-1.440e+00
7.973872e+01	-2.232e-02	7.304e+00	-1.485e+00
7.974717e+01	-1.485e-02	7.402e+00	-1.605e+00
7.975563e+01	1.646e-01	7.461e+00	-1.694e+00
7.976408e+01	-7.369e-03	7.559e+00	-1.694e+00
7.977254e+01	-4.475e-02	7.633e+00	-1.709e+00
7.978100e+01	9.731e-02	7.716e+00	-1.717e+00
7.978945e+01	2.020e-01	7.820e+00	-1.665e+00
7.979791e+01	7.488e-02	7.985e+00	-1.702e+00
7.980636e+01	1.422e-01	7.962e+00	-1.627e+00
7.981482e+01	7.488e-02	8.045e+00	-1.373e+00
7.982327e+01	1.123e-01	8.149e+00	-1.261e+00
7.983173e+01	1.571e-01	8.127e+00	-1.298e+00
7.984019e+01	2.917e-01	8.202e+00	-1.380e+00
7.984864e+01	3.814e-01	8.157e+00	-1.433e+00
7.985710e+01	4.786e-01	8.134e+00	-1.388e+00
7.986556e+01	5.534e-01	8.142e+00	-1.336e+00
7.987371e+01	3.964e-01	8.209e+00	-1.298e+00
7.988186e+01	5.684e-01	8.187e+00	-1.365e+00
7.989001e+01	1.032e+00	7.918e+00	-1.351e+00
7.989817e+01	8.300e-01	7.858e+00	-1.380e+00
7.990632e+01	9.272e-01	7.663e+00	-1.493e+00
7.991447e+01	9.572e-01	7.656e+00	-1.575e+00
7.992263e+01	8.300e-01	7.589e+00	-1.709e+00
7.993078e+01	9.796e-01	7.596e+00	-1.889e+00
7.993893e+01	8.076e-01	7.297e+00	-1.941e+00
7.994709e+01	7.777e-01	7.207e+00	-2.061e+00
7.995524e+01	8.375e-01	7.140e+00	-2.195e+00
7.996339e+01	1.032e+00	7.035e+00	-2.375e+00
7.997155e+01	9.945e-01	7.028e+00	-2.345e+00
7.997970e+01	9.272e-01	6.968e+00	-2.300e+00
7.998785e+01	8.749e-01	6.953e+00	-2.158e+00
7.999600e+01	7.179e-01	7.110e+00	-2.031e+00
8.000416e+01	9.048e-01	6.938e+00	-2.165e+00
8.001231e+01	8.076e-01	6.893e+00	-2.046e+00
8.002046e+01	8.600e-01	6.676e+00	-1.956e+00
8.002862e+01	7.254e-01	6.676e+00	-1.807e+00
8.003677e+01	7.328e-01	6.594e+00	-2.008e+00
8.004492e+01	8.001e-01	6.729e+00	-2.121e+00
8.005308e+01	6.132e-01	6.916e+00	-2.046e+00
8.006123e+01	5.833e-01	6.968e+00	-1.807e+00
8.006938e+01	7.403e-01	7.103e+00	-1.665e+00
8.007749e+01	7.029e-01	7.260e+00	-1.784e+00
8.008560e+01	7.478e-01	7.394e+00	-2.128e+00
8.009370e+01	9.572e-01	7.521e+00	-2.330e+00
8.010181e+01	8.674e-01	7.798e+00	-2.061e+00
8.010992e+01	1.077e+00	7.723e+00	-1.956e+00
8.011803e+01	1.009e+00	7.723e+00	-1.859e+00
8.012614e+01	9.871e-01	7.596e+00	-2.023e+00
8.013425e+01	8.899e-01	7.461e+00	-2.031e+00
8.014235e+01	1.009e+00	7.439e+00	-2.031e+00
8.015046e+01	9.497e-01	7.409e+00	-1.904e+00
8.015857e+01	8.375e-01	7.252e+00	-1.747e+00
8.016668e+01	7.478e-01	6.960e+00	-1.575e+00
8.017478e+01	4.412e-01	7.028e+00	-1.508e+00
8.018289e+01	6.730e-01	7.095e+00	-1.724e+00
8.019100e+01	6.880e-01	7.028e+00	-1.777e+00
8.019911e+01	7.702e-01	7.200e+00	-1.792e+00
8.020722e+01	9.048e-01	7.461e+00	-1.799e+00
8.021532e+01	7.328e-01	7.514e+00	-1.762e+00
8.022343e+01	8.600e-01	7.671e+00	-1.799e+00
8.023154e+01	1.062e+00	7.775e+00	-1.822e+00
8.023965e+01	9.497e-01	7.992e+00	-1.792e+00
8.024776e+01	1.144e+00	7.880e+00	-1.851e+00
8.025586e+01	1.129e+00	7.918e+00	-1.777e+00
8.026397e+01	1.084e+00	7.977e+00	-1.837e+00
8.027208e+01	1.152e+00	7.918e+00	-2.008e+00
8.028059e+01	8.151e-01	7.925e+00	-1.926e+00
8.028911e+01	6.656e-01	7.925e+00	-1.694e+00
8.029762e+01	3.889e-01	8.045e+00	-1.582e+00
8.030613e+01	4.487e-01	7.940e+00	-1.762e+00
8.031464e+01	2.842e-01	7.977e+00	-1.769e+00
8.032316e+01	4.263e-01	7.977e+00	-1.672e+00
8.033167e+01	4.936e-01	8.015e+00	-1.500e+00
8.034018e+01	4.786e-01	7.753e+00	-1.336e+00
8.034870e+01	5.459e-01	7.521e+00	-1.440e+00
8.035721e+01	7.777e-01	7.297e+00	-1.702e+00
8.036572e+01	1.047e+00	7.170e+00	-2.016e+00
8.037424e+01	8.600e-01	7.147e+00	-2.031e+00
8.038275e+01	6.207e-01	7.170e+00	-1.994e+00
8.039126e+01	7.927e-01	7.319e+00	-2.255e+00
8.039978e+01	6.506e-01	7.604e+00	-1.979e+00
8.040829e+01	5.160e-01	7.895e+00	-1.522e+00
8.041680e+01	4.712e-01	8.179e+00	-1.089e+00
8.042523e+01	3.665e-01	8.359e+00	-9.916e-01
8.043375e+01	2.992e-01	8.478e+00	-1.208e+00
8.044226e+01	5.459e-01	8.374e+00	-1.485e+00
8.045077e+01	5.684e-01	8.097e+00	-1.455e+00
8.045929e+01	7.852e-01	8.015e+00	-1.448e+00
8.046780e+01	6.805e-01	7.895e+00	-1.597e+00
8.047631e+01	8.076e-01	7.648e+00	-1.650e+00
8.048439e+01	7.777e-01	7.566e+00	-1.717e+00
8.049247e+01	6.431e-01	7.417e+00	-1.926e+00
8.050055e+01	5.235e-01	7.245e+00	-1.919e+00
8.050862e+01	6.506e-01	6.946e+00	-1.919e+00
8.051670e+01	6.880e-01	6.811e+00	-1.956e+00
8.052478e+01	3.291e-01	6.609e+00	-1.986e+00
8.053286e+01	2.169e-01	6.542e+00	-2.046e+00
8.054094e+01	8.983e-02	6.460e+00	-2.165e+00
8.054901e+01	9.731e-02	6.512e+00	-2.225e+00
8.055709e+01	5.992e-02	6.624e+00	-2.165e+00
8.056517e+01	9.731e-02	6.781e+00	-2.113e+00
8.057325e+01	-5.971e-02	7.185e+00	-1.986e+00
8.058132e+01	-1.494e-01	7.461e+00	-2.001e+00
8.058940e+01	-1.046e-01	7.641e+00	-1.881e+00
8.059748e+01	3.002e-02	7.775e+00	-1.859e+00
8.060556e+01	-4.475e-02	7.783e+00	-1.754e+00
8.061364e+01	5.245e-02	7.925e+00	-1.792e+00
8.062171e+01	6.740e-02	7.910e+00	-1.814e+00
8.062979e+01	1.347e-01	7.805e+00	-1.971e+00
8.063787e+01	3.002e-02	7.641e+00	-2.068e+00
8.064595e+01	2.842e-01	7.446e+00	-2.158e+00
8.065402e+01	2.992e-01	7.334e+00	-1.941e+00
8.066210e+01	2.693e-01	7.379e+00	-1.635e+00
8.067018e+01	3.067e-01	7.446e+00	-1.306e+00
8.067826e+01	-6.718e-02	7.446e+00	-1.171e+00
8.068633e+01	-5.158e-01	7.387e+00	-1.261e+00
8.069482e+01	-4.560e-01	7.312e+00	-1.410e+00
8.070330e+01	-2.691e-01	7.080e+00	-1.500e+00
8.071178e+01	-1.569e-01	7.043e+00	-1.642e+00
8.072027e+01	-5.971e-02	7.050e+00	-1.739e+00
8.072875e+01	-1.868e-01	7.252e+00	-1.627e+00
8.073723e+01	-1.793e-01	7.394e+00	-1.672e+00
8.074571e+01	-4.475e-02	7.484e+00	-1.754e+00
8.075420e+01	3.002e-02	7.521e+00	-1.762e+00
8.076268e+01	-2.392e-01	7.820e+00	-1.612e+00
8.077116e+01	3.749e-02	7.888e+00	-1.552e+00
8.077964e+01	3.749e-02	7.858e+00	-1.515e+00
8.078813e+01	2.244e-01	7.790e+00	-1.455e+00
8.079661e+01	1.422e-01	7.888e+00	-1.268e+00
8.080509e+01	2.917e-01	7.888e+00	-1.351e+00
8.081357e+01	3.440e-01	7.843e+00	-1.291e+00
8.082206e+01	2.468e-01	7.768e+00	-1.089e+00
8.083054e+01	5.160e-01	7.798e+00	-9.841e-01
8.083902e+01	7.403e-01	7.910e+00	-1.044e+00
8.084750e+01	6.207e-01	7.947e+00	-1.036e+00
8.085599e+01	5.758e-01	7.985e+00	-1.014e+00
8.086447e+01	5.534e-01	8.119e+00	-1.089e+00
8.087295e+01	5.833e-01	8.112e+00	-1.193e+00
8.088143e+01	6.431e-01	8.067e+00	-1.321e+00
8.088992e+01	5.235e-01	8.119e+00	-1.365e+00
8.089801e+01	4.412e-01	8.037e+00	-1.410e+00
8.090610e+01	4.786e-01	7.947e+00	-1.515e+00
8.091420e+01	5.609e-01	7.813e+00	-1.635e+00
8.092229e+01	3.141e-01	7.746e+00	-1.597e+00
8.093038e+01	2.842e-01	7.768e+00	-1.605e+00
8.093848e+01	2.992e-01	7.693e+00	-1.642e+00
8.094657e+01	6.740e-02	7.633e+00	-1.665e+00
8.095466e+01	7.488e-02	7.529e+00	-1.635e+00
8.096276e+01	1.506e-02	7.536e+00	-1.732e+00
8.097085e+01	1.422e-01	7.446e+00	-1.851e+00
8.097894e+01	3.440e-01	7.200e+00	-1.949e+00
8.098704e+01	1.197e-01	7.245e+00	-1.896e+00
8.099513e+01	-4.475e-02	7.364e+00	-1.896e+00
8.100322e+01	2.254e-02	7.065e+00	-2.016e+00
8.101132e+01	-1.046e-01	7.028e+00	-2.158e+00
8.101941e+01	-2.317e-01	7.155e+00	-2.188e+00
8.102750e+01	-2.616e-01	7.252e+00	-2.151e+00
8.103560e+01	-2.392e-01	7.334e+00	-2.121e+00
8.104369e+01	-2.691e-01	7.409e+00	-2.083e+00
8.105178e+01	-1.420e-01	7.357e+00	-2.091e+00
8.105988e+01	-2.167e-01	7.544e+00	-1.994e+00
8.106797e+01	-1.420e-01	7.626e+00	-1.844e+00
8.107606e+01	-2.980e-02	7.775e+00	-1.747e+00
8.108416e+01	-2.980e-02	7.716e+00	-1.702e+00
8.109225e+01	1.123e-01	7.768e+00	-1.679e+00
8.110040e+01	1.721e-01	7.798e+00	-1.672e+00
8.110855e+01	3.216e-01	7.932e+00	-1.530e+00
8.111670e+01	4.338e-01	7.955e+00	-1.470e+00
8.112485e+01	4.637e-01	7.910e+00	-1.470e+00
8.113300e+01	5.908e-01	8.000e+00	-1.351e+00
8.114115e+01	6.207e-01	7.895e+00	-1.343e+00
8.114929e+01	7.254e-01	7.828e+00	-1.425e+00
8.115744e+01	1.024e+00	7.850e+00	-1.373e+00
8.116559e+01	9.422e-01	7.723e+00	-1.351e+00
8.117374e+01	9.646e-01	7.753e+00	-1.328e+00
8.118189e+01	7.852e-01	7.618e+00	-1.268e+00
8.119004e+01	8.001e-01	7.596e+00	-1.201e+00
8.119819e+01	1.077e+00	7.589e+00	-1.268e+00
8.120634e+01	8.001e-01	7.461e+00	-1.395e+00
8.121449e+01	9.048e-01	7.394e+00	-1.448e+00
8.122264e+01	6.057e-01	7.559e+00	-1.388e+00
8.123079e+01	6.057e-01	7.581e+00	-1.448e+00
8.123894e+01	6.730e-01	7.559e+00	-1.665e+00
8.124709e+01	8.375e-01	7.574e+00	-1.777e+00
8.125524e+01	7.179e-01	7.678e+00	-1.769e+00
8.126339e+01	8.076e-01	7.805e+00	-1.762e+00
8.127154e+01	1.062e+00	7.992e+00	-1.769e+00
8.127969e+01	1.144e+00	8.015e+00	-1.784e+00
8.128784e+01	1.249e+00	8.022e+00	-1.605e+00
8.129599e+01	1.294e+00	8.000e+00	-1.336e+00
8.130441e+01	1.256e+00	7.977e+00	-1.171e+00
8.131284e+01	1.361e+00	7.813e+00	-1.253e+00
8.132126e+01	1.466e+00	7.581e+00	-1.530e+00
8.132969e+01	1.219e+00	7.469e+00	-1.739e+00
8.133811e+01	1.174e+00	7.409e+00	-1.769e+00
8.134654e+01	1.623e+00	7.454e+00	-1.919e+00
8.135496e+01	1.570e+00	7.439e+00	-1.814e+00
8.136339e+01	1.249e+00	7.596e+00	-1.672e+00
8.137181e+01	1.137e+00	7.701e+00	-1.575e+00
8.138024e+01	9.497e-01	7.835e+00	-1.336e+00
8.138866e+01	6.656e-01	8.045e+00	-1.059e+00
8.139709e+01	4.562e-01	8.239e+00	-1.081e+00
8.140551e+01	5.160e-01	8.164e+00	-1.358e+00
8.141394e+01	5.534e-01	8.060e+00	-1.672e+00
8.142237e+01	4.188e-01	7.835e+00	-1.724e+00
8.143079e+01	6.506e-01	7.671e+00	-1.919e+00
8.143922e+01	7.029e-01	7.484e+00	-2.031e+00
8.144764e+01	6.656e-01	7.402e+00	-2.136e+00
8.145607e+01	5.833e-01	7.267e+00	-2.285e+00
8.146449e+01	5.459e-01	7.125e+00	-2.315e+00
8.147292e+01	4.562e-01	6.751e+00	-2.293e+00
8.148132e+01	4.936e-01	6.482e+00	-2.330e+00
8.148974e+01	3.291e-01	6.512e+00	-2.360e+00
8.149817e+01	2.468e-01	6.422e+00	-2.450e+00
8.150635e+01	5.245e-02	6.407e+00	-2.352e+00
8.151454e+01	-1.868e-01	6.445e+00	-2.233e+00
8.152273e+01	-2.616e-01	6.684e+00	-2.180e+00
